X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,y
0,0.0,-3.0,-7.0,-3.0,2.0,0.0,-9.0,-6.0,3.0,-5.0,2.0,-3.0,-7.0,3.0,1.0,3.0
1,0.0,-4.0,-6.0,-1.0,2.0,0.0,-10.0,-5.0,2.0,-5.0,3.0,-1.0,-9.0,4.0,1.0,3.0
1,0.0,-4.0,-5.0,0.0,1.0,0.0,-9.0,-4.0,2.0,-5.0,3.0,0.0,-10.0,5.0,1.0,3.0
1,0.0,-5.0,-3.0,1.0,0.0,0.0,-9.0,-4.0,1.0,-4.0,4.0,1.0,-11.0,5.0,1.0,3.0
1,-1.0,-4.0,-1.0,2.0,0.0,1.0,-7.0,-3.0,0.0,-4.0,3.0,1.0,-11.0,5.0,0.0,3.0
0,-1.0,-3.0,1.0,2.0,-1.0,1.0,-5.0,-2.0,-2.0,-4.0,3.0,1.0,-10.0,6.0,-1.0,3.0
-1,-1.0,-2.0,2.0,2.0,-2.0,0.0,-3.0,-1.0,-2.0,-3.0,2.0,0.0,-10.0,6.0,-1.0,3.0
-2,-1.0,-2.0,2.0,2.0,-2.0,-1.0,-1.0,-2.0,-1.0,-3.0,0.0,0.0,-9.0,6.0,-2.0,3.0
-2,-1.0,-1.0,1.0,2.0,-3.0,-2.0,-1.0,-3.0,2.0,-2.0,-3.0,-1.0,-9.0,4.0,-2.0,3.0
-3,-1.0,-1.0,0.0,2.0,-3.0,-3.0,-1.0,-4.0,4.0,-2.0,-7.0,-2.0,-7.0,1.0,-2.0,3.0
-3,-1.0,-1.0,-2.0,3.0,-3.0,-4.0,-1.0,-6.0,6.0,-1.0,-12.0,-3.0,-6.0,-2.0,-2.0,3.0
-3,0.0,-1.0,-4.0,3.0,-3.0,-5.0,-2.0,-5.0,6.0,1.0,-15.0,-3.0,-5.0,-5.0,-1.0,3.0
-2,0.0,-1.0,-5.0,4.0,-3.0,-6.0,-3.0,-1.0,2.0,2.0,-17.0,-2.0,-5.0,-6.0,0.0,3.0
1,1.0,-1.0,-6.0,5.0,-2.0,-6.0,-3.0,2.0,-1.0,3.0,-16.0,-1.0,-4.0,-6.0,0.0,3.0
3,1.0,-2.0,-6.0,7.0,-2.0,-6.0,-3.0,4.0,-1.0,4.0,-14.0,0.0,-4.0,-5.0,1.0,3.0
5,0.0,-2.0,-6.0,7.0,-1.0,-6.0,-4.0,3.0,0.0,5.0,-11.0,3.0,-4.0,-3.0,0.0,3.0
5,-1.0,-2.0,-5.0,6.0,-1.0,-5.0,-4.0,1.0,3.0,5.0,-8.0,5.0,-4.0,-1.0,-1.0,3.0
5,-1.0,-2.0,-5.0,5.0,-1.0,-4.0,-4.0,-2.0,5.0,4.0,-5.0,6.0,-4.0,2.0,-2.0,3.0
4,-2.0,-2.0,-4.0,4.0,-1.0,-3.0,-4.0,-4.0,5.0,3.0,-2.0,6.0,-4.0,3.0,-2.0,3.0
3,-2.0,-2.0,-2.0,4.0,-2.0,-1.0,-4.0,-4.0,4.0,2.0,0.0,5.0,-4.0,3.0,-2.0,3.0
2,-2.0,-1.0,-1.0,4.0,-2.0,0.0,-4.0,-3.0,1.0,2.0,2.0,4.0,-4.0,2.0,-1.0,3.0
2,-1.0,-1.0,0.0,5.0,-2.0,2.0,-4.0,-2.0,-1.0,1.0,2.0,4.0,-3.0,1.0,-1.0,3.0
3,0.0,0.0,1.0,6.0,-2.0,4.0,-4.0,-1.0,-2.0,0.0,3.0,4.0,-2.0,-1.0,0.0,3.0
2,2.0,0.0,2.0,6.0,-2.0,5.0,-4.0,0.0,-3.0,-1.0,4.0,4.0,-2.0,-2.0,1.0,3.0
2,3.0,1.0,2.0,7.0,-2.0,6.0,-4.0,1.0,-5.0,-1.0,4.0,3.0,-3.0,-1.0,0.0,3.0
1,3.0,2.0,2.0,7.0,-2.0,7.0,-4.0,2.0,-7.0,-1.0,4.0,2.0,-4.0,0.0,0.0,3.0
2,2.0,3.0,2.0,6.0,-2.0,8.0,-4.0,2.0,-7.0,-1.0,4.0,1.0,-3.0,0.0,-1.0,3.0
3,1.0,4.0,2.0,6.0,-1.0,9.0,-4.0,3.0,-6.0,0.0,3.0,1.0,-1.0,0.0,-1.0,3.0
6,-1.0,5.0,2.0,6.0,1.0,10.0,-5.0,4.0,-3.0,0.0,1.0,3.0,1.0,-1.0,-1.0,3.0
7,-2.0,5.0,2.0,6.0,2.0,10.0,-5.0,4.0,0.0,1.0,-1.0,4.0,3.0,-1.0,-2.0,3.0
8,-2.0,6.0,2.0,5.0,3.0,10.0,-4.0,5.0,4.0,2.0,-3.0,6.0,3.0,0.0,-2.0,3.0
8,-2.0,6.0,2.0,5.0,3.0,10.0,-3.0,5.0,6.0,3.0,-4.0,7.0,4.0,1.0,-2.0,3.0
8,-2.0,7.0,2.0,5.0,3.0,10.0,-2.0,5.0,9.0,4.0,-6.0,7.0,5.0,1.0,-1.0,3.0
7,-1.0,7.0,2.0,5.0,2.0,9.0,-1.0,4.0,11.0,6.0,-7.0,6.0,5.0,1.0,0.0,3.0
6,-1.0,7.0,2.0,5.0,2.0,8.0,0.0,3.0,13.0,7.0,-8.0,6.0,6.0,2.0,1.0,3.0
5,1.0,7.0,2.0,5.0,1.0,6.0,1.0,3.0,14.0,8.0,-9.0,6.0,8.0,2.0,0.0,3.0
4,1.0,6.0,1.0,4.0,1.0,5.0,2.0,3.0,15.0,9.0,-10.0,6.0,9.0,3.0,-2.0,3.0
3,2.0,5.0,0.0,3.0,0.0,3.0,3.0,3.0,14.0,10.0,-10.0,6.0,11.0,5.0,-4.0,3.0
2,2.0,3.0,0.0,2.0,-1.0,2.0,3.0,4.0,12.0,11.0,-9.0,5.0,12.0,6.0,-5.0,3.0
1,1.0,2.0,-1.0,1.0,-3.0,1.0,3.0,4.0,10.0,10.0,-8.0,5.0,11.0,6.0,-6.0,3.0
1,-1.0,-1.0,-2.0,0.0,-5.0,0.0,2.0,3.0,6.0,9.0,-6.0,3.0,10.0,6.0,-7.0,3.0
0,-3.0,-4.0,-2.0,-1.0,-7.0,0.0,0.0,1.0,2.0,8.0,-4.0,1.0,8.0,6.0,-8.0,3.0
0,-5.0,-8.0,-2.0,-2.0,-9.0,-1.0,-2.0,-1.0,-1.0,5.0,-1.0,-2.0,6.0,6.0,-8.0,3.0
0,-7.0,-11.0,-1.0,-3.0,-11.0,-1.0,-3.0,-4.0,-3.0,3.0,2.0,-5.0,4.0,5.0,-7.0,3.0
0,-9.0,-12.0,0.0,-4.0,-12.0,-2.0,-5.0,-6.0,-4.0,0.0,4.0,-6.0,3.0,4.0,-7.0,3.0
-1,-10.0,-13.0,0.0,-5.0,-12.0,-2.0,-5.0,-6.0,-4.0,-3.0,6.0,-5.0,3.0,2.0,-6.0,3.0
-1,-12.0,-12.0,0.0,-5.0,-12.0,-2.0,-5.0,-5.0,-4.0,-6.0,7.0,-5.0,2.0,1.0,-7.0,3.0
-1,-12.0,-10.0,0.0,-5.0,-12.0,-1.0,-5.0,-4.0,-5.0,-8.0,7.0,-4.0,0.0,1.0,-7.0,3.0
-1,-12.0,-8.0,-1.0,-6.0,-11.0,-1.0,-4.0,-3.0,-6.0,-9.0,7.0,-4.0,-1.0,-1.0,-6.0,3.0
-2,-10.0,-5.0,-1.0,-7.0,-9.0,0.0,-3.0,-2.0,-7.0,-10.0,6.0,-4.0,-1.0,-3.0,-5.0,3.0
-2,-8.0,-3.0,-1.0,-7.0,-6.0,1.0,-1.0,-1.0,-7.0,-10.0,5.0,-4.0,-1.0,-5.0,-3.0,3.0
-2,-5.0,-1.0,-1.0,-8.0,-3.0,1.0,1.0,-2.0,-6.0,-10.0,4.0,-5.0,-1.0,-7.0,-1.0,3.0
-1,-3.0,1.0,-1.0,-8.0,0.0,1.0,3.0,-2.0,-5.0,-10.0,2.0,-6.0,-1.0,-7.0,0.0,3.0
-1,-1.0,3.0,-1.0,-8.0,3.0,1.0,4.0,-2.0,-4.0,-9.0,1.0,-7.0,-1.0,-6.0,1.0,3.0
-1,0.0,4.0,0.0,-8.0,5.0,1.0,6.0,-2.0,-4.0,-7.0,0.0,-8.0,-1.0,-5.0,1.0,3.0
-1,2.0,6.0,1.0,-8.0,6.0,1.0,7.0,0.0,-4.0,-6.0,-1.0,-8.0,-1.0,-3.0,1.0,3.0
-2,3.0,7.0,1.0,-8.0,8.0,1.0,8.0,2.0,-5.0,-4.0,-2.0,-7.0,1.0,-2.0,0.0,3.0
-2,4.0,8.0,1.0,-8.0,9.0,0.0,10.0,5.0,-4.0,-2.0,-3.0,-5.0,4.0,-2.0,0.0,3.0
-2,5.0,9.0,2.0,-8.0,10.0,0.0,11.0,6.0,-2.0,0.0,-3.0,-3.0,6.0,-2.0,0.0,3.0
-2,5.0,10.0,3.0,-8.0,10.0,0.0,12.0,4.0,2.0,1.0,-2.0,-2.0,8.0,-3.0,0.0,3.0
-2,4.0,10.0,4.0,-7.0,10.0,1.0,12.0,2.0,6.0,2.0,-2.0,0.0,9.0,-3.0,1.0,3.0
-2,2.0,10.0,6.0,-7.0,10.0,1.0,12.0,-2.0,9.0,2.0,0.0,1.0,9.0,-2.0,1.0,3.0
-2,1.0,10.0,7.0,-6.0,9.0,2.0,11.0,-3.0,10.0,2.0,2.0,2.0,9.0,-1.0,1.0,3.0
-2,-1.0,8.0,8.0,-6.0,8.0,1.0,9.0,-3.0,10.0,1.0,4.0,3.0,8.0,1.0,1.0,3.0
-2,-3.0,7.0,7.0,-6.0,7.0,1.0,6.0,-1.0,8.0,0.0,7.0,4.0,7.0,3.0,0.0,3.0
-2,-4.0,5.0,5.0,-5.0,6.0,0.0,4.0,2.0,5.0,-2.0,10.0,5.0,6.0,4.0,0.0,3.0
-2,-6.0,4.0,3.0,-5.0,4.0,-2.0,1.0,4.0,3.0,-3.0,12.0,5.0,5.0,5.0,0.0,3.0
-1,-9.0,2.0,1.0,-5.0,3.0,-4.0,-1.0,5.0,0.0,-5.0,13.0,5.0,2.0,5.0,0.0,3.0
-1,-10.0,1.0,-1.0,-5.0,1.0,-5.0,-2.0,4.0,-3.0,-7.0,14.0,3.0,-1.0,6.0,-1.0,3.0
0,-12.0,0.0,-3.0,-5.0,1.0,-7.0,-3.0,2.0,-5.0,-7.0,14.0,1.0,-3.0,6.0,-2.0,3.0
1,-12.0,-1.0,-5.0,-5.0,0.0,-9.0,-4.0,-2.0,-6.0,-8.0,13.0,-2.0,-5.0,7.0,-2.0,3.0
2,-12.0,-1.0,-8.0,-5.0,0.0,-10.0,-4.0,-4.0,-7.0,-8.0,13.0,-4.0,-5.0,7.0,-3.0,3.0
3,-11.0,-2.0,-9.0,-5.0,1.0,-10.0,-5.0,-4.0,-7.0,-7.0,12.0,-6.0,-5.0,7.0,-3.0,3.0
3,-9.0,-1.0,-11.0,-4.0,1.0,-10.0,-5.0,-3.0,-7.0,-7.0,10.0,-6.0,-4.0,6.0,-2.0,3.0
3,-6.0,0.0,-11.0,-3.0,2.0,-9.0,-4.0,-1.0,-6.0,-6.0,9.0,-5.0,-2.0,5.0,-1.0,3.0
4,-5.0,1.0,-12.0,-2.0,2.0,-9.0,-3.0,1.0,-4.0,-6.0,6.0,-4.0,-1.0,2.0,0.0,3.0
5,-3.0,3.0,-12.0,0.0,3.0,-8.0,-2.0,3.0,-2.0,-5.0,3.0,-2.0,1.0,0.0,1.0,3.0
5,-2.0,5.0,-12.0,1.0,4.0,-6.0,-1.0,4.0,1.0,-4.0,0.0,-1.0,2.0,-2.0,2.0,3.0
6,0.0,8.0,-12.0,2.0,5.0,-5.0,0.0,3.0,4.0,-3.0,-3.0,-1.0,2.0,-2.0,2.0,3.0
6,2.0,11.0,-13.0,2.0,6.0,-3.0,1.0,4.0,6.0,-2.0,-6.0,0.0,1.0,-2.0,2.0,3.0
6,4.0,13.0,-14.0,2.0,8.0,-1.0,2.0,5.0,8.0,0.0,-9.0,2.0,1.0,-1.0,2.0,3.0
7,7.0,16.0,-14.0,3.0,10.0,0.0,3.0,6.0,10.0,2.0,-12.0,4.0,0.0,1.0,1.0,3.0
8,10.0,18.0,-15.0,4.0,12.0,1.0,3.0,6.0,13.0,4.0,-13.0,6.0,2.0,2.0,1.0,3.0
8,11.0,19.0,-15.0,5.0,14.0,1.0,3.0,6.0,14.0,6.0,-13.0,6.0,3.0,3.0,1.0,3.0
7,11.0,19.0,-15.0,5.0,14.0,2.0,2.0,5.0,14.0,7.0,-11.0,5.0,5.0,4.0,1.0,3.0
7,11.0,19.0,-13.0,5.0,14.0,3.0,0.0,3.0,13.0,7.0,-9.0,4.0,5.0,4.0,1.0,3.0
6,9.0,18.0,-12.0,5.0,13.0,5.0,-2.0,2.0,11.0,6.0,-5.0,3.0,4.0,6.0,1.0,3.0
5,7.0,16.0,-9.0,5.0,12.0,6.0,-3.0,0.0,7.0,5.0,0.0,3.0,2.0,7.0,1.0,3.0
5,5.0,14.0,-6.0,5.0,10.0,7.0,-4.0,0.0,3.0,3.0,5.0,3.0,-1.0,8.0,1.0,3.0
5,2.0,11.0,-4.0,5.0,7.0,7.0,-5.0,0.0,-2.0,1.0,10.0,3.0,-2.0,8.0,1.0,3.0
5,-1.0,8.0,-1.0,5.0,5.0,7.0,-7.0,0.0,-7.0,-1.0,15.0,3.0,-4.0,8.0,1.0,3.0
3,-4.0,5.0,1.0,4.0,3.0,6.0,-8.0,-1.0,-11.0,-3.0,19.0,3.0,-5.0,7.0,1.0,3.0
2,-7.0,3.0,2.0,3.0,0.0,5.0,-8.0,-2.0,-13.0,-4.0,21.0,2.0,-7.0,5.0,2.0,3.0
1,-10.0,2.0,3.0,1.0,-2.0,3.0,-8.0,-4.0,-14.0,-6.0,22.0,1.0,-9.0,4.0,2.0,3.0
0,-12.0,1.0,3.0,-1.0,-3.0,2.0,-7.0,-6.0,-14.0,-7.0,22.0,0.0,-10.0,3.0,3.0,3.0
-1,-14.0,1.0,3.0,-3.0,-4.0,1.0,-5.0,-7.0,-13.0,-8.0,21.0,-2.0,-10.0,2.0,3.0,3.0
-1,-15.0,1.0,1.0,-5.0,-4.0,0.0,-4.0,-8.0,-12.0,-9.0,18.0,-4.0,-10.0,1.0,2.0,3.0
-2,-16.0,2.0,-1.0,-8.0,-4.0,-1.0,-3.0,-8.0,-12.0,-10.0,13.0,-6.0,-11.0,1.0,1.0,3.0
-3,-16.0,3.0,-3.0,-12.0,-4.0,-2.0,-2.0,-7.0,-12.0,-10.0,8.0,-9.0,-11.0,-1.0,0.0,3.0
-3,-16.0,3.0,-5.0,-14.0,-3.0,-3.0,-1.0,-6.0,-13.0,-10.0,4.0,-12.0,-12.0,-1.0,0.0,3.0
-4,-16.0,4.0,-8.0,-17.0,-2.0,-4.0,0.0,-7.0,-13.0,-9.0,1.0,-14.0,-12.0,-1.0,-1.0,3.0
-4,-14.0,5.0,-9.0,-18.0,-1.0,-5.0,1.0,-7.0,-13.0,-7.0,-2.0,-16.0,-12.0,-1.0,0.0,3.0
-4,-11.0,6.0,-11.0,-18.0,1.0,-6.0,2.0,-7.0,-11.0,-6.0,-4.0,-16.0,-10.0,-1.0,0.0,3.0
-4,-9.0,6.0,-12.0,-17.0,3.0,-6.0,2.0,-7.0,-9.0,-4.0,-6.0,-15.0,-9.0,-1.0,0.0,3.0
-4,-6.0,6.0,-12.0,-15.0,4.0,-7.0,1.0,-6.0,-6.0,-2.0,-6.0,-13.0,-7.0,0.0,-1.0,3.0
-3,-5.0,6.0,-12.0,-12.0,5.0,-7.0,1.0,-6.0,-3.0,-1.0,-6.0,-10.0,-7.0,2.0,-1.0,3.0
-2,-4.0,6.0,-11.0,-9.0,5.0,-6.0,-1.0,-4.0,-1.0,0.0,-4.0,-6.0,-7.0,4.0,-1.0,3.0
-1,-5.0,6.0,-9.0,-7.0,4.0,-5.0,-1.0,-3.0,0.0,1.0,-2.0,-3.0,-6.0,5.0,0.0,3.0
-1,-5.0,6.0,-7.0,-5.0,3.0,-4.0,-2.0,-2.0,0.0,1.0,1.0,1.0,-5.0,4.0,1.0,3.0
-1,-6.0,6.0,-5.0,-4.0,2.0,-1.0,-3.0,0.0,0.0,0.0,3.0,3.0,-4.0,3.0,2.0,3.0
-2,-6.0,6.0,-2.0,-3.0,1.0,2.0,-3.0,1.0,0.0,-1.0,6.0,6.0,-4.0,2.0,3.0,3.0
-2,-7.0,6.0,0.0,-3.0,-1.0,4.0,-4.0,3.0,-1.0,-2.0,8.0,7.0,-4.0,2.0,3.0,3.0
-3,-7.0,5.0,2.0,-4.0,-1.0,6.0,-3.0,3.0,-2.0,-3.0,11.0,7.0,-4.0,3.0,2.0,3.0
-3,-8.0,5.0,3.0,-5.0,-1.0,7.0,-3.0,2.0,-3.0,-4.0,13.0,7.0,-4.0,5.0,1.0,3.0
-3,-8.0,5.0,4.0,-5.0,0.0,7.0,-3.0,0.0,-2.0,-4.0,16.0,6.0,-3.0,5.0,1.0,3.0
-2,-8.0,5.0,4.0,-6.0,1.0,7.0,-3.0,-2.0,-2.0,-4.0,18.0,5.0,-3.0,6.0,2.0,3.0
-1,-7.0,5.0,4.0,-6.0,3.0,6.0,-3.0,-4.0,-2.0,-5.0,20.0,4.0,-3.0,6.0,2.0,3.0
-1,-6.0,6.0,3.0,-5.0,4.0,6.0,-3.0,-4.0,-2.0,-5.0,21.0,5.0,-4.0,7.0,2.0,3.0
0,-5.0,6.0,1.0,-5.0,5.0,6.0,-3.0,-2.0,-3.0,-5.0,22.0,6.0,-5.0,8.0,3.0,3.0
0,-3.0,7.0,0.0,-5.0,6.0,5.0,-3.0,0.0,-4.0,-5.0,22.0,7.0,-5.0,6.0,4.0,3.0
0,-2.0,7.0,-1.0,-5.0,6.0,6.0,-3.0,0.0,-5.0,-5.0,21.0,8.0,-5.0,3.0,5.0,3.0
1,-1.0,7.0,-2.0,-4.0,6.0,6.0,-3.0,-1.0,-4.0,-5.0,19.0,7.0,-3.0,0.0,5.0,3.0
0,-1.0,7.0,-2.0,-4.0,5.0,6.0,-3.0,-3.0,-3.0,-5.0,16.0,5.0,-2.0,-4.0,5.0,3.0
0,0.0,6.0,-4.0,-3.0,3.0,6.0,-3.0,-5.0,-2.0,-6.0,13.0,3.0,-1.0,-7.0,5.0,3.0
0,0.0,6.0,-5.0,-3.0,2.0,5.0,-3.0,-5.0,-1.0,-6.0,9.0,2.0,1.0,-8.0,4.0,3.0
0,1.0,6.0,-8.0,-3.0,2.0,3.0,-3.0,-4.0,-1.0,-6.0,6.0,0.0,2.0,-9.0,3.0,3.0
0,1.0,6.0,-10.0,-3.0,1.0,2.0,-3.0,-2.0,-1.0,-5.0,3.0,-1.0,5.0,-11.0,3.0,3.0
1,1.0,5.0,-11.0,-4.0,1.0,0.0,-2.0,0.0,1.0,-4.0,-1.0,-2.0,7.0,-12.0,2.0,3.0
2,0.0,4.0,-12.0,-4.0,1.0,-2.0,-1.0,1.0,3.0,-4.0,-5.0,-3.0,8.0,-13.0,2.0,3.0
3,-1.0,2.0,-12.0,-5.0,1.0,-5.0,1.0,1.0,4.0,-3.0,-7.0,-3.0,9.0,-13.0,2.0,3.0
3,-2.0,1.0,-12.0,-6.0,-1.0,-6.0,2.0,1.0,5.0,-3.0,-8.0,-2.0,8.0,-12.0,1.0,3.0
2,-3.0,-1.0,-11.0,-7.0,-2.0,-8.0,3.0,1.0,6.0,-3.0,-9.0,-1.0,8.0,-12.0,1.0,3.0
1,-4.0,-3.0,-11.0,-7.0,-3.0,-9.0,3.0,2.0,7.0,-4.0,-8.0,0.0,7.0,-12.0,1.0,3.0
1,-5.0,-4.0,-10.0,-8.0,-3.0,-9.0,3.0,3.0,6.0,-5.0,-7.0,2.0,7.0,-12.0,1.0,3.0
1,-5.0,-4.0,-9.0,-8.0,-2.0,-9.0,2.0,3.0,5.0,-6.0,-5.0,2.0,7.0,-12.0,1.0,3.0
1,-5.0,-5.0,-9.0,-8.0,-2.0,-8.0,1.0,3.0,4.0,-6.0,-3.0,3.0,7.0,-12.0,1.0,3.0
1,-6.0,-5.0,-8.0,-8.0,-1.0,-8.0,-1.0,3.0,3.0,-7.0,1.0,2.0,8.0,-11.0,1.0,3.0
0,-6.0,-5.0,-6.0,-8.0,-1.0,-6.0,-2.0,3.0,2.0,-8.0,4.0,2.0,8.0,-10.0,2.0,3.0
-1,-7.0,-5.0,-5.0,-7.0,-2.0,-5.0,-2.0,3.0,2.0,-9.0,8.0,2.0,8.0,-9.0,3.0,3.0
-1,-7.0,-4.0,-3.0,-7.0,-2.0,-4.0,-2.0,3.0,2.0,-9.0,11.0,2.0,9.0,-7.0,3.0,3.0
-2,-7.0,-3.0,-1.0,-7.0,-2.0,-2.0,-1.0,2.0,2.0,-8.0,13.0,2.0,9.0,-5.0,3.0,3.0
-4,-6.0,-1.0,1.0,-8.0,-1.0,-1.0,-1.0,2.0,1.0,-7.0,14.0,3.0,7.0,-4.0,3.0,3.0
-5,-5.0,1.0,2.0,-9.0,0.0,1.0,0.0,4.0,-2.0,-6.0,13.0,3.0,5.0,-3.0,4.0,3.0
-6,-3.0,2.0,2.0,-10.0,2.0,2.0,1.0,5.0,-4.0,-4.0,11.0,3.0,4.0,-4.0,5.0,3.0
-6,-2.0,4.0,1.0,-11.0,4.0,3.0,1.0,5.0,-5.0,-3.0,8.0,3.0,2.0,-5.0,5.0,3.0
-5,-1.0,5.0,0.0,-11.0,6.0,3.0,1.0,4.0,-4.0,-1.0,4.0,3.0,2.0,-7.0,6.0,3.0
-4,1.0,5.0,-2.0,-11.0,8.0,3.0,1.0,3.0,-3.0,-1.0,1.0,2.0,1.0,-9.0,5.0,3.0
-3,2.0,6.0,-3.0,-10.0,9.0,4.0,0.0,1.0,-2.0,-1.0,-2.0,1.0,0.0,-10.0,5.0,3.0
-2,4.0,6.0,-4.0,-9.0,10.0,4.0,-1.0,-2.0,0.0,-1.0,-4.0,0.0,0.0,-10.0,4.0,3.0
-1,5.0,5.0,-4.0,-8.0,10.0,5.0,-2.0,-4.0,1.0,-1.0,-4.0,-1.0,-1.0,-11.0,4.0,3.0
-1,5.0,4.0,-4.0,-7.0,10.0,5.0,-3.0,-6.0,0.0,-1.0,-4.0,-2.0,-2.0,-12.0,4.0,3.0
-1,5.0,3.0,-4.0,-6.0,9.0,5.0,-4.0,-6.0,-1.0,-1.0,-4.0,-2.0,-3.0,-11.0,4.0,3.0
-1,5.0,2.0,-3.0,-6.0,8.0,4.0,-5.0,-5.0,-2.0,-2.0,-4.0,-3.0,-4.0,-10.0,3.0,3.0
-2,4.0,0.0,-3.0,-5.0,6.0,4.0,-5.0,-3.0,-4.0,-2.0,-3.0,-3.0,-4.0,-8.0,2.0,3.0
-2,4.0,-3.0,-3.0,-6.0,5.0,2.0,-6.0,-2.0,-6.0,-3.0,-3.0,-4.0,-4.0,-6.0,2.0,3.0
-3,3.0,-5.0,-4.0,-6.0,3.0,1.0,-6.0,0.0,-6.0,-4.0,-3.0,-4.0,-4.0,-6.0,2.0,3.0
-3,3.0,-8.0,-4.0,-7.0,2.0,-1.0,-6.0,0.0,-4.0,-4.0,-3.0,-4.0,-2.0,-7.0,2.0,3.0
-2,3.0,-10.0,-4.0,-7.0,2.0,-3.0,-5.0,-1.0,-2.0,-5.0,-3.0,-4.0,0.0,-9.0,3.0,3.0
-2,2.0,-10.0,-4.0,-8.0,2.0,-4.0,-4.0,-2.0,0.0,-6.0,-2.0,-3.0,2.0,-10.0,3.0,3.0
-3,1.0,-9.0,-4.0,-8.0,2.0,-5.0,-4.0,-1.0,1.0,-6.0,-1.0,-3.0,2.0,-10.0,3.0,3.0
-4,1.0,-8.0,-4.0,-8.0,2.0,-5.0,-3.0,0.0,-1.0,-5.0,1.0,-2.0,2.0,-8.0,3.0,3.0
-5,1.0,-6.0,-3.0,-8.0,1.0,-4.0,-2.0,2.0,-2.0,-4.0,2.0,-2.0,2.0,-6.0,3.0,3.0
-6,0.0,-5.0,-3.0,-8.0,0.0,-4.0,-2.0,3.0,-3.0,-4.0,2.0,-1.0,1.0,-4.0,3.0,3.0
-6,0.0,-3.0,-3.0,-8.0,-1.0,-3.0,-1.0,2.0,-1.0,-3.0,2.0,-1.0,1.0,-3.0,3.0,3.0
-7,0.0,-2.0,-3.0,-8.0,-1.0,-3.0,0.0,1.0,1.0,-2.0,2.0,0.0,2.0,-2.0,3.0,3.0
-6,1.0,0.0,-3.0,-6.0,-1.0,-2.0,1.0,0.0,4.0,-1.0,3.0,1.0,3.0,-1.0,3.0,3.0
-5,2.0,2.0,-2.0,-5.0,-1.0,-1.0,1.0,0.0,6.0,1.0,4.0,3.0,4.0,1.0,3.0,3.0
-4,3.0,3.0,-1.0,-3.0,0.0,1.0,2.0,1.0,8.0,3.0,4.0,5.0,6.0,2.0,3.0,3.0
-3,4.0,5.0,0.0,-1.0,2.0,2.0,3.0,2.0,8.0,4.0,4.0,6.0,7.0,2.0,4.0,3.0
-2,7.0,6.0,2.0,2.0,4.0,3.0,3.0,3.0,8.0,6.0,5.0,6.0,8.0,3.0,4.0,3.0
-1,9.0,7.0,3.0,4.0,6.0,4.0,4.0,4.0,7.0,7.0,5.0,7.0,6.0,4.0,4.0,3.0
0,10.0,8.0,5.0,6.0,7.0,5.0,5.0,4.0,5.0,8.0,5.0,9.0,4.0,6.0,4.0,3.0
-1,12.0,8.0,7.0,6.0,8.0,6.0,5.0,4.0,4.0,9.0,6.0,10.0,2.0,8.0,3.0,3.0
-3,12.0,8.0,7.0,5.0,8.0,6.0,6.0,5.0,2.0,9.0,6.0,10.0,-1.0,8.0,4.0,3.0
-5,12.0,8.0,6.0,3.0,7.0,6.0,6.0,5.0,1.0,8.0,6.0,11.0,-3.0,7.0,4.0,3.0
-5,11.0,7.0,5.0,1.0,6.0,4.0,6.0,4.0,-1.0,7.0,6.0,10.0,-5.0,5.0,6.0,3.0
-5,9.0,5.0,4.0,1.0,5.0,3.0,5.0,3.0,-2.0,6.0,6.0,9.0,-5.0,2.0,7.0,3.0
-4,7.0,3.0,3.0,1.0,4.0,2.0,3.0,2.0,-4.0,5.0,6.0,7.0,-6.0,-1.0,9.0,3.0
-3,5.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,-6.0,4.0,5.0,4.0,-8.0,-3.0,9.0,3.0
-3,3.0,-1.0,2.0,1.0,2.0,1.0,-2.0,1.0,-9.0,2.0,5.0,2.0,-9.0,-4.0,9.0,3.0
-3,1.0,-3.0,2.0,1.0,1.0,0.0,-5.0,2.0,-12.0,0.0,4.0,1.0,-10.0,-5.0,8.0,3.0
-3,-1.0,-5.0,2.0,1.0,0.0,-1.0,-7.0,2.0,-13.0,-2.0,2.0,0.0,-11.0,-6.0,7.0,3.0
-4,-2.0,-8.0,1.0,0.0,-1.0,-2.0,-9.0,1.0,-13.0,-4.0,1.0,-1.0,-11.0,-8.0,5.0,3.0
-4,-3.0,-10.0,0.0,-1.0,-2.0,-3.0,-11.0,-1.0,-11.0,-5.0,-1.0,-2.0,-12.0,-9.0,4.0,3.0
-5,-3.0,-11.0,-2.0,-3.0,-2.0,-4.0,-12.0,-5.0,-8.0,-7.0,-3.0,-3.0,-12.0,-8.0,2.0,3.0
-5,0.0,-9.0,-9.0,-7.0,-1.0,-5.0,-11.0,-8.0,-2.0,-5.0,-9.0,-6.0,-8.0,-8.0,-3.0,3.0
-4,2.0,-7.0,-10.0,-6.0,1.0,-5.0,-10.0,-5.0,-1.0,-2.0,-12.0,-5.0,-5.0,-8.0,-3.0,3.0
-3,3.0,-5.0,-11.0,-6.0,2.0,-4.0,-8.0,-3.0,0.0,0.0,-13.0,-2.0,-2.0,-9.0,-2.0,3.0
